,月,日,外気温[℃],床下空気温度,表面温度,熱流,温度差,熱伝達率
2016/5/10 5:00,5,10,8.4,21.20949994,21.5150056,-0.519968527,-0.305505664,1.701993087
2016/5/10 6:00,5,10,10,21.15888869,21.46361106,-0.577755989,-0.304722366,1.89600782
2016/5/10 7:00,5,10,11.1,21.15672781,21.45397207,-0.602009676,-0.297244263,2.02530293
2016/5/10 8:00,5,10,12,21.25329992,21.37598895,-1.140108,-0.122689025,9.292664962
2016/5/10 9:00,5,10,11,21.5853222,21.55146109,7.759432934,0.033861103,229.1547597
2016/5/10 10:00,5,10,11.2,23.18844444,22.44233322,24.21839802,0.746111228,32.45950084
2016/5/10 11:00,5,10,12.1,23.36963885,22.52706112,15.70252505,0.842577731,18.6362925
2016/5/10 12:00,5,10,13.4,23.27053885,22.58708329,13.40234341,0.683455556,19.60967803
2016/5/10 13:00,5,10,12.3,23.24981116,22.69648899,11.94802117,0.553322169,21.59324502
2016/5/10 14:00,5,10,10.2,22.72301689,22.6266111,5.113466841,0.096405792,53.04107484
2016/5/10 15:00,5,10,10.8,21.67586664,22.32205556,-1.692919237,-0.646188927,2.619851821
2016/5/10 16:00,5,10,9.8,21.57190529,22.20642779,-1.920518926,-0.634522502,3.02671524
2016/5/10 17:00,5,10,9.6,21.53637777,22.14618885,-2.040944941,-0.609811083,3.346847895
2016/5/10 18:00,5,10,9.5,21.80725557,21.83867228,-7.93183684,-0.031416709,252.4719229
2016/5/10 19:00,5,10,9.3,21.59128883,21.66653897,-6.965652692,-0.075250136,92.56664582
2016/5/10 20:00,5,10,11.6,21.47692219,21.55739444,-5.539199024,-0.080472253,68.83365143
2016/5/10 21:00,5,10,11.9,21.41617783,21.48717223,-4.29013029,-0.070994403,60.42913433
2016/5/10 22:00,5,10,11.7,21.32572215,21.4077777,-3.772865449,-0.08205555,45.97940622
2016/5/10 23:00,5,10,12.3,21.20406663,21.31155016,-3.738184342,-0.107483527,34.77913733
2016/5/11 0:00,5,11,12.8,21.11408882,21.23569993,-3.459159222,-0.121611112,28.44443379
2016/5/11 1:00,5,11,12.4,21.01182776,21.1405887,-3.251118801,-0.128760935,25.2492636
2016/5/11 2:00,5,11,12.2,20.93091108,21.0770945,-3.154141624,-0.146183421,21.57660292
2016/5/11 3:00,5,11,12.1,20.84198337,21.00688336,-3.181737308,-0.164899991,19.29495133
2016/5/11 4:00,5,11,12,20.74594446,20.92158344,-3.179214837,-0.175638987,18.10084929
2016/5/11 5:00,5,11,11.6,20.64879421,20.83715582,-3.217020325,-0.188361607,17.0789599
2016/5/11 6:00,5,11,11.2,20.55293914,20.74931673,-3.068612519,-0.196377589,15.62608308
2016/5/11 7:00,5,11,11,20.53817794,20.72726681,-2.719242859,-0.189088866,14.38076666
2016/5/11 8:00,5,11,10.9,20.4113332,20.61958337,-2.9372872,-0.208250173,14.1046087
2016/5/11 9:00,5,11,11.5,20.36100552,20.5676612,-2.707168329,-0.20665568,13.09989798
2016/5/11 10:00,5,11,11.5,20.3163057,20.5085612,-2.217147944,-0.192255497,11.53229936
2016/5/11 11:00,5,11,11.6,20.28208345,20.47864989,-2.340767249,-0.196566442,11.90827502
2016/5/11 12:00,5,11,11.9,20.17146104,20.37931105,-2.403543978,-0.207850005,11.56383893
2016/5/11 13:00,5,11,13.3,20.20727228,20.3773167,-1.490369873,-0.170044422,8.764591359
2016/5/11 14:00,5,11,11.7,20.16128342,20.33645552,-1.760160698,-0.1751721,10.04817946
2016/5/11 15:00,5,11,9.8,20.07772797,20.26251663,-2.034308948,-0.184788653,11.00884126
2016/5/11 16:00,5,11,9,19.97093888,20.18408332,-2.650394024,-0.213144436,12.4347324
2016/5/11 17:00,5,11,8.8,19.87626111,20.10268349,-2.996827229,-0.226422373,13.23556141
2016/5/11 18:00,5,11,8.5,19.79649464,20.03904447,-3.317095595,-0.242549833,13.67593438
2016/5/11 19:00,5,11,8.4,19.70096111,19.95533897,-3.401698137,-0.254377861,13.37261868
2016/5/11 20:00,5,11,8.1,19.61451109,19.87834434,-3.505075122,-0.263833249,13.28519104
2016/5/11 21:00,5,11,8.1,19.54821095,19.81072231,-3.429853091,-0.262511361,13.06554151
2016/5/11 22:00,5,11,8,19.46508872,19.73484456,-3.51560446,-0.269755834,13.03254283
2016/5/11 23:00,5,11,7.9,19.38616105,19.66358887,-3.693546946,-0.27742782,13.31354206
2016/5/12 0:00,5,12,7.9,19.32660011,19.59589455,-3.322429207,-0.269294434,12.33753391
2016/5/12 1:00,5,12,8,19.24471664,19.52721673,-3.57424583,-0.282500089,12.65219364
2016/5/12 2:00,5,12,8,19.18132775,19.46244435,-3.486567774,-0.2811166,12.40256809
2016/5/12 3:00,5,12,8.2,19.09669446,19.38408882,-3.599425369,-0.287394365,12.5243422
2016/5/12 4:00,5,12,8.3,19.03178322,19.32335002,-3.601146251,-0.291566792,12.35101649
2016/5/12 5:00,5,12,9.1,18.97428328,19.26050565,-3.321392505,-0.286222369,11.60423806
2016/5/12 6:00,5,12,9.2,18.96307775,19.22926125,-2.84368828,-0.266183497,10.68318777
2016/5/12 7:00,5,12,9.6,18.9114444,19.17432794,-2.779137137,-0.262883536,10.57174283
2016/5/12 8:00,5,12,9.1,18.88326104,19.1372555,-2.554690292,-0.253994452,10.05805548
2016/5/12 9:00,5,12,9,18.82169445,19.07316675,-2.571385173,-0.251472301,10.22532167
2016/5/12 10:00,5,12,9.9,18.84344451,19.06087228,-1.624078112,-0.217427769,7.469506409
2016/5/12 11:00,5,12,10.8,18.86162227,19.04785549,-1.081122433,-0.186233215,5.805207365
2016/5/12 12:00,5,12,12.9,18.87919442,19.03688892,-0.505398131,-0.157694499,3.204919228
2016/5/12 13:00,5,12,12.8,18.96586668,19.06010004,0.093331328,-0.09423336,-0.990427671
2016/5/12 14:00,5,12,12.5,18.97968886,19.03784995,0.191604298,-0.058161093,-3.294372347
2016/5/12 15:00,5,12,13,18.99192759,19.0376555,0.288898402,-0.045727914,-6.317769066
2016/5/12 16:00,5,12,12.5,19.10270564,19.09000003,2.327810984,0.012705612,183.2112417
2016/5/12 17:00,5,12,11.4,19.2043277,19.16634989,2.594847611,0.037977816,68.32535058
2016/5/12 18:00,5,12,11,19.14684453,19.13936678,1.418738261,0.007477754,189.7278607
2016/5/12 19:00,5,12,9.6,19.07836658,19.10312788,0.309142722,-0.024761295,-12.4849172
2016/5/12 20:00,5,12,9.3,19.0005277,19.06559991,-0.707502364,-0.065072212,10.87257279
2016/5/12 21:00,5,12,8,18.86958342,18.98348883,-1.72022077,-0.113905404,15.10218746
2016/5/12 22:00,5,12,6.2,18.78408338,18.92965003,-2.33344606,-0.145566648,16.03008721
2016/5/12 23:00,5,12,6.8,18.64914436,18.83969445,-3.165141331,-0.190550092,16.61054737
2016/5/13 0:00,5,13,5.1,18.54539442,18.76275005,-3.459523488,-0.217355633,15.91641976
2016/5/13 1:00,5,13,5.9,18.45651109,18.68941678,-3.530846794,-0.232905693,15.15998492
2016/5/13 2:00,5,13,5.5,18.36371682,18.61342212,-3.701291321,-0.249705302,14.82263809
2016/5/13 3:00,5,13,5.2,18.25294441,18.53042226,-4.105003877,-0.277477843,14.79398799
2016/5/13 4:00,5,13,7.4,18.18194999,18.46054464,-3.838120148,-0.278594646,13.77671896
2016/5/13 5:00,5,13,8.8,18.20090554,18.44756114,-2.696799736,-0.246655598,10.93346253
2016/5/13 6:00,5,13,9.9,18.31247789,18.47642219,-0.618643255,-0.163944295,3.773496688
2016/5/13 7:00,5,13,11.7,18.36829451,18.49561665,-0.145816566,-0.127322133,1.145257009
2016/5/13 8:00,5,13,12.2,22.19869448,20.70691676,66.94573871,1.491777719,44.87648385
2016/5/13 9:00,5,13,13,27.29709447,23.98155568,106.4386333,3.315538794,32.10296726
2016/5/13 10:00,5,13,15.4,27.58790004,24.56856098,63.29351903,3.019339059,20.96270667
2016/5/13 11:00,5,13,16.3,21.2419445,22.3781723,-1.9927506,-1.136227792,1.753830186
2016/5/13 12:00,5,13,15.4,20.9731444,22.0699556,-2.782321391,-1.096811193,2.536736869
2016/5/13 13:00,5,13,15.9,20.85391117,21.92161665,-3.324008733,-1.067705479,3.113226259
2016/5/13 14:00,5,13,17.5,20.77952791,21.7932166,-3.429279585,-1.013688698,3.382971116
2016/5/13 15:00,5,13,16.8,20.73772231,21.68797223,-3.398532632,-0.950249926,3.576461874
2016/5/13 16:00,5,13,15.8,20.81170015,21.61202774,-2.5525323,-0.800327593,3.189359359
2016/5/13 17:00,5,13,14.2,22.02722776,21.53513886,-2.086736775,0.492088896,-4.240568706
2016/5/13 18:00,5,13,12,21.90662216,21.40700551,-3.199105335,0.499616648,-6.403119964
2016/5/13 19:00,5,13,12.1,21.75046089,21.30776665,-2.663581696,0.442694232,-6.016752659
2016/5/13 20:00,5,13,11.4,21.62877779,21.2333777,-2.259566302,0.395400085,-5.714632813
2016/5/13 21:00,5,13,10.6,21.46442231,21.14484979,-2.423844705,0.319572519,-7.584646876
2016/5/13 22:00,5,13,10.6,21.32347771,21.0645444,-2.292822704,0.258933303,-8.854877614
2016/5/13 23:00,5,13,10,21.16603333,20.97327208,-2.635146483,0.19276125,-13.67051982
2016/5/14 0:00,5,14,8.3,20.98814978,20.86997773,-3.087200368,0.118172048,-26.12462441
2016/5/14 1:00,5,14,7.6,20.85773886,20.78242221,-2.989279086,0.075316645,-39.68948794
2016/5/14 2:00,5,14,6.5,20.67329449,20.67011659,-3.823790091,0.003177903,-1203.242987
2016/5/14 3:00,5,14,6.9,20.43607777,20.52632219,-4.97473192,-0.09024442,55.12509139
2016/5/14 4:00,5,14,4.5,20.21646128,20.37853323,-5.56969879,-0.162071953,34.36559314
2016/5/14 5:00,5,14,9.5,20.21848888,20.33623334,-3.363950957,-0.117744459,28.56993016
2016/5/14 6:00,5,14,11.1,20.32137238,20.36698319,-1.166231512,-0.045610816,25.56918781
2016/5/14 7:00,5,14,12.1,20.36908336,20.36608334,0.096920096,0.003000018,32.30650705
2016/5/14 8:00,5,14,12.2,20.24392218,20.36311115,0.144179215,-0.11918897,-1.209669112
2016/5/14 9:00,5,14,12.5,20.11479447,20.32187218,0.006678482,-0.207077713,-0.032251092
2016/5/14 10:00,5,14,12.7,20.10011106,20.30027777,0.055916935,-0.200166709,-0.279351822
2016/5/14 11:00,5,14,15.2,20.07914445,20.27192785,0.156095484,-0.192783394,-0.809693619
2016/5/14 12:00,5,14,16.8,20.06777217,20.25122231,0.242431452,-0.183450139,-1.321511409
2016/5/14 13:00,5,14,18.6,20.05880561,20.23040001,0.357838329,-0.171594397,-2.085373033
2016/5/14 14:00,5,14,15.8,20.06221664,20.22032216,0.497071059,-0.158105526,-3.143919578
2016/5/14 15:00,5,14,16,20.06413322,20.20524449,0.6551462,-0.141111272,-4.642763049
2016/5/14 16:00,5,14,16.9,20.06983333,20.19488893,0.775154962,-0.125055599,-6.198482647
2016/5/14 17:00,5,14,16.1,20.90955004,20.5301112,9.835128074,0.379438833,25.92019379
2016/5/14 18:00,5,14,15.1,20.97432235,20.59832787,6.999242065,0.375994485,18.61527852
2016/5/14 19:00,5,14,14.4,20.90905556,20.59059449,5.026189085,0.318461075,15.78274233
2016/5/14 20:00,5,14,14.2,20.85398328,20.58091661,3.647587047,0.273066667,13.35786271
2016/5/14 21:00,5,14,13.6,20.75764439,20.54541666,2.312836681,0.212227732,10.89790036
2016/5/14 22:00,5,14,13.1,20.68073886,20.51188899,1.381545528,0.168849869,8.182094178
2016/5/14 23:00,5,14,11,20.48577786,20.41768887,-0.92149864,0.068088989,-13.53373945
2016/5/15 0:00,5,15,11.5,20.3390778,20.32614456,-1.65117292,0.012933242,-127.6689155
2016/5/15 1:00,5,15,11.3,20.22116663,20.24969447,-2.117356945,-0.028527838,74.2207284
2016/5/15 2:00,5,15,12.5,20.10534426,20.16944441,-2.480605621,-0.064100151,38.69890445
2016/5/15 3:00,5,15,10.9,20.00066664,20.09472775,-2.568471408,-0.094061101,27.30641438
2016/5/15 4:00,5,15,8.8,19.95396106,20.04823888,-2.064296948,-0.094277821,21.89589168
2016/5/15 5:00,5,15,13,19.94679995,20.02356109,-1.309599419,-0.076761138,17.06070883
2016/5/15 6:00,5,15,13.9,19.97810558,20.02571653,-0.332180919,-0.04761095,6.976985667
2016/5/15 7:00,5,15,14.4,19.95992231,20.01664993,0.277647292,-0.056727613,-4.894394068
2016/5/15 8:00,5,15,15.6,19.82305559,19.98316114,-0.016403299,-0.160105546,0.102453036
2016/5/15 9:00,5,15,15.3,19.80019999,19.95304438,0.065172548,-0.152844397,-0.426398017
2016/5/15 10:00,5,15,16.2,19.78465001,19.93052217,0.154653582,-0.145872161,-1.060199435
2016/5/15 11:00,5,15,16.8,19.78023336,19.9154944,0.279903991,-0.13526104,-2.069361525
2016/5/15 12:00,5,15,16.4,19.77622779,19.90164448,0.426625191,-0.125416698,-3.401661792
2016/5/15 13:00,5,15,16.9,19.76769446,19.88411663,0.56844449,-0.11642217,-4.882613765
2016/5/15 14:00,5,15,17.2,19.77458338,19.88063334,0.699556252,-0.106049951,-6.596478793
2016/5/15 15:00,5,15,16.1,19.77289994,19.8677833,0.826653471,-0.094883366,-8.712311854
2016/5/15 16:00,5,15,14.2,20.15626666,20.01763892,5.676651865,0.138627745,40.94888691
2016/5/15 17:00,5,15,12.8,20.43834449,20.15858328,5.917304777,0.279761213,21.1512694
2016/5/15 18:00,5,15,12.2,20.37007222,20.14032773,4.075901931,0.229744492,17.74102135
2016/5/15 19:00,5,15,11.8,20.30636673,20.11748883,2.862316643,0.1888779,15.15432264
2016/5/15 20:00,5,15,12.4,20.24303331,20.09774448,1.789917198,0.14528883,12.31971653
2016/5/15 21:00,5,15,11.6,20.16391653,20.05990554,0.901485168,0.104010989,8.667210818
2016/5/15 22:00,5,15,11.3,20.08888882,20.01848885,0.299960737,0.070399971,4.260807679
2016/5/15 23:00,5,15,10.4,19.99708331,19.968061,-0.450829382,0.029022319,-15.53388583
2016/5/16 0:00,5,16,10.4,19.91056116,19.91641661,-1.018273124,-0.005855446,173.9018938
2016/5/16 1:00,5,16,10.1,19.82312213,19.85855009,-1.396524584,-0.035427958,39.41871493
2016/5/16 2:00,5,16,10.2,19.75163342,19.80942212,-1.639533208,-0.057788703,28.37117176
2016/5/16 3:00,5,16,9.8,19.64478315,19.73556107,-2.144134499,-0.090777918,23.61956007
2016/5/16 4:00,5,16,9.4,19.54997226,19.66482782,-2.392352717,-0.114855563,20.8292281
2016/5/16 5:00,5,16,10.3,19.50748891,19.62381102,-2.038866182,-0.116322117,17.5277603
2016/5/16 6:00,5,16,11.3,19.49932223,19.59802785,-1.275057569,-0.098705622,12.91778055
2016/5/16 7:00,5,16,12.2,19.49796118,19.58104997,-0.748322496,-0.083088786,9.006299577
2016/5/16 8:00,5,16,12.3,19.47337217,19.58497217,0.093870987,-0.111599998,-0.841137891
2016/5/16 9:00,5,16,12.6,19.45926112,19.56847787,0.201041894,-0.109216747,-1.840760676
2016/5/16 10:00,5,16,13,19.45486663,19.55367772,0.32328652,-0.098811086,-3.271763652
2016/5/16 11:00,5,16,12.5,19.44154444,19.53347758,0.459114684,-0.091933136,-4.994006559
2016/5/16 12:00,5,16,13.9,19.4438556,19.5291721,0.566008571,-0.085316499,-6.634221712
2016/5/16 13:00,5,16,13.1,19.66582229,19.61184981,3.712258841,0.05397248,68.78058735
2016/5/16 14:00,5,16,13.6,19.98360543,19.76472227,5.347168766,0.218883158,24.42932935
2016/5/16 15:00,5,16,13.6,19.95428895,19.768511,3.913518698,0.18577795,21.06557152
2016/5/16 16:00,5,16,12.9,19.92047203,19.77116112,2.683112974,0.149310907,17.96997308
2016/5/16 17:00,5,16,13,19.90624439,19.77000551,2.303873122,0.13623888,16.91054065
2016/5/16 18:00,5,16,13.3,19.92039988,19.79542217,2.064934863,0.124977716,16.52242442
2016/5/16 19:00,5,16,14,19.91454441,19.7951611,1.954444391,0.11938331,16.37116944
2016/5/16 20:00,5,16,14.4,19.87851112,19.77064993,1.600515438,0.107861195,14.83865856
2016/5/16 21:00,5,16,14.4,19.88653886,19.79212223,1.350785715,0.094416631,14.30665021
2016/5/16 22:00,5,16,13.7,19.85392783,19.7721221,1.092330439,0.081805731,13.35273727
2016/5/16 23:00,5,16,13.4,19.81965543,19.74651654,0.971608777,0.073138892,13.28443393
2016/5/17 0:00,5,17,10.6,19.79250559,19.73967205,0.312964319,0.052833544,5.923591201
2016/5/17 1:00,5,17,10.4,19.65352222,19.6569556,-0.942170603,-0.00343338,274.4148822
2016/5/17 2:00,5,17,10.3,19.57107764,19.60270554,-1.32795483,-0.031627897,41.98682086
2016/5/17 3:00,5,17,10.1,19.50568327,19.55428345,-1.476040831,-0.048600178,30.37109942
2016/5/17 4:00,5,17,10.3,19.44271105,19.50656106,-1.577483973,-0.063850009,24.70608863
2016/5/17 5:00,5,17,11,19.41593878,19.48660526,-1.423382616,-0.070666478,20.14226046
2016/5/17 6:00,5,17,12.1,19.38070541,19.43299437,-0.618049483,-0.052288952,11.81988663
2016/5/17 7:00,5,17,13,19.41726654,19.43380007,0.307093755,-0.016533527,-18.57400103
2016/5/17 8:00,5,17,13.2,19.49925564,19.48941671,0.920099066,0.009838931,93.51616432
2016/5/17 9:00,5,17,14,19.41318901,19.45927216,0.612068843,-0.046083151,-13.28183561
2016/5/17 10:00,5,17,14.5,19.33513332,19.4309723,0.306411587,-0.095838979,-3.19714995
2016/5/17 11:00,5,17,15.5,19.33484999,19.42481109,0.416859418,-0.089961103,-4.633773984
2016/5/17 12:00,5,17,15.7,19.32447767,19.40681662,0.543739098,-0.08233895,-6.603668121
2016/5/17 13:00,5,17,16.6,19.33018885,19.40051112,0.681194477,-0.070322272,-9.686752967
2016/5/17 14:00,5,17,17.1,19.337761,19.39519447,0.835469638,-0.057433472,-14.54673753
2016/5/17 15:00,5,17,16.6,19.34554996,19.39249446,0.971005631,-0.046944491,-20.68412307
2016/5/17 16:00,5,17,15.8,19.35484445,19.38841664,1.091630999,-0.033572191,-32.51592999
2016/5/17 17:00,5,17,15.4,20.12722783,19.75220002,10.73924149,0.375027816,28.63585326
2016/5/17 18:00,5,17,12.9,20.27152768,19.86499448,8.458042256,0.406533203,20.80529263
2016/5/17 19:00,5,17,12.8,20.24266659,19.88626663,6.238874626,0.356399962,17.50526176
2016/5/17 20:00,5,17,13,20.22448893,19.9051889,4.897796773,0.319300035,15.33916768
2016/5/17 21:00,5,17,14.1,20.22604445,19.93159988,4.217101537,0.294444561,14.32222597
2016/5/17 22:00,5,17,10.5,20.20018888,19.93456663,3.453291487,0.265622247,13.00076151
2016/5/17 23:00,5,17,8.9,20.12394444,19.9169945,2.031872836,0.20694994,9.818185205
2016/5/18 0:00,5,18,9.6,20.00794453,19.85524438,0.947023835,0.152700157,6.201852392
2016/5/18 1:00,5,18,10,19.9588888,19.83501106,0.577064874,0.123877741,4.658341904
2016/5/18 2:00,5,18,8.3,19.89221094,19.80208332,0.051053758,0.090127621,0.566460737
2016/5/18 3:00,5,18,9.4,19.77525558,19.73031656,-0.774632568,0.044939022,-17.23741489
2016/5/18 4:00,5,18,8.7,19.70239988,19.68525001,-1.001472401,0.017149874,-58.39531997
2016/5/18 5:00,5,18,11.1,19.72347225,19.68316655,0.123176419,0.040305691,3.056055288
2016/5/18 6:00,5,18,14.3,19.83713881,19.73386105,2.06899775,0.10327776,20.03333301
2016/5/18 7:00,5,18,14.8,19.94169445,19.79111671,3.100277236,0.150577742,20.58921318
2016/5/18 8:00,5,18,15.5,19.60209454,19.71449999,0.363973111,-0.112405459,-3.238037673
2016/5/18 9:00,5,18,15.7,19.56602228,19.68642771,0.449247127,-0.120405432,-3.731120087
2016/5/18 10:00,5,18,17.7,19.56991667,19.68164994,0.538305706,-0.111733271,-4.817774512
2016/5/18 11:00,5,18,19.4,19.56687773,19.66772221,0.644637611,-0.100844479,-6.392393709
2016/5/18 12:00,5,18,21.2,19.57077216,19.65957222,0.767830134,-0.088800062,-8.646729753
2016/5/18 13:00,5,18,20.9,19.57650557,19.65017224,0.935194878,-0.073666674,-12.69495178
2016/5/18 14:00,5,18,19.6,19.59435555,19.65001111,1.117398975,-0.055655556,-20.07704282
2016/5/18 15:00,5,18,19.1,19.61141677,19.64917229,1.304211278,-0.037755521,-34.54359095
2016/5/18 16:00,5,18,17.2,19.62378337,19.65172232,1.487484858,-0.027938944,-53.24055311
2016/5/18 17:00,5,18,15.2,20.47176119,20.03328343,12.19718764,0.438477764,27.81711786
2016/5/18 18:00,5,18,14.5,20.85514998,20.28470547,11.48308691,0.570444514,20.1300681
2016/5/18 19:00,5,18,12,20.85582228,20.3306,8.823830341,0.525222282,16.80018277
2016/5/18 20:00,5,18,10.6,20.84204433,20.36343332,6.824801411,0.478611012,14.25959965
2016/5/18 21:00,5,18,10.8,20.81095552,20.38059441,5.407400322,0.430361118,12.56479754
2016/5/18 22:00,5,18,13.9,20.75612225,20.37775,4.217485009,0.37837225,11.14639092
2016/5/18 23:00,5,18,11.6,20.68151116,20.36357225,2.934086613,0.317938906,9.228460419
2016/5/19 0:00,5,19,9.4,20.58628337,20.32868352,1.879414396,0.25759985,7.295867595
2016/5/19 1:00,5,19,9.2,20.49810003,20.28825549,1.140818574,0.209844532,5.436494166
2016/5/19 2:00,5,19,8.7,20.42703903,20.25517786,0.748006965,0.171861165,4.352390856
2016/5/19 3:00,5,19,8.8,20.3729277,20.23069995,0.444452467,0.142227751,3.124934919
2016/5/19 4:00,5,19,8.6,20.22166653,20.14523888,-0.832268184,0.07642765,-10.88962149
2016/5/19 5:00,5,19,10.3,20.13851106,20.09250001,-0.866777973,0.046011047,-18.83847517
2016/5/19 6:00,5,19,13.6,20.18148898,20.09110538,0.839907036,0.090383606,9.292692265
2016/5/19 7:00,5,19,13.1,20.29288888,20.15525551,2.211982784,0.137633368,16.07155891
2016/5/19 8:00,5,19,13.8,20.2333222,20.16195555,1.85982953,0.071366647,26.06020608
2016/5/19 9:00,5,19,14,19.97501667,20.10538333,0.447249574,-0.130366662,-3.430705104
2016/5/19 10:00,5,19,14.2,19.96401108,20.08882775,0.492674116,-0.124816666,-3.947182157
2016/5/19 11:00,5,19,14.3,19.9506833,20.06790003,0.640411011,-0.117216727,-5.463478015
2016/5/19 12:00,5,19,15.3,19.94538334,20.04994439,0.765808549,-0.104561049,-7.324032757
2016/5/19 13:00,5,19,15.4,19.95197774,20.04126664,0.910128236,-0.089288902,-10.1930723
2016/5/19 14:00,5,19,15.4,19.95719446,20.03069999,1.062359709,-0.073505529,-14.45278643
2016/5/19 15:00,5,19,14.6,19.96827783,20.02654992,1.222402145,-0.058272095,-20.97748761
2016/5/19 16:00,5,19,13.4,20.04851116,20.04925556,3.086876297,-0.000744406,-4146.762266
2016/5/19 17:00,5,19,13,20.91904999,20.43038338,10.50683875,0.488666604,21.50103703
2016/5/19 18:00,5,19,12,20.9159889,20.48193343,7.647486374,0.434055462,17.61868481
2016/5/19 19:00,5,19,11.4,20.87897779,20.49620551,5.736665613,0.38277228,14.98715008
2016/5/19 20:00,5,19,10.7,20.80836115,20.4852666,4.057741438,0.323094552,12.55899058
2016/5/19 21:00,5,19,9.3,20.73977784,20.46929448,2.93556199,0.270483367,10.85302223
2016/5/19 22:00,5,19,8.1,20.67009448,20.44517228,2.073983126,0.224922193,9.220891451
2016/5/19 23:00,5,19,8,20.56572777,20.39421661,1.044054995,0.171511154,6.08738831
2016/5/20 0:00,5,20,7.7,20.48285563,20.35362219,0.356031468,0.12923343,2.754948679
2016/5/20 1:00,5,20,6.8,20.36506684,20.28221114,-0.422973038,0.082855701,-5.10493582
2016/5/20 2:00,5,20,7.8,20.27777771,20.23430012,-0.842699342,0.043477586,-19.38238566
2016/5/20 3:00,5,20,7.7,20.21998325,20.18733895,-0.646354101,0.032644297,-19.79990856
2016/5/20 4:00,5,20,8.4,20.11968866,20.12763886,-1.372988244,-0.007950204,172.6984876
2016/5/20 5:00,5,20,9.2,20.04049433,20.06869987,-1.394515473,-0.028205547,49.44117753
2016/5/20 6:00,5,20,9.4,20.01434444,20.03864997,-0.864234862,-0.024305534,35.55712248
2016/5/20 7:00,5,20,10.1,20.04104994,20.04099448,0.114802848,5.55E-05,2070.036309
2016/5/20 8:00,5,20,10.5,20.03801118,20.05880003,0.867102751,-0.020788848,-41.70999605
2016/5/20 9:00,5,20,10.9,19.8986333,20.02200565,0.358919032,-0.123372351,-2.909233938
2016/5/20 10:00,5,20,11.1,19.90765551,20.00412219,0.496279322,-0.096466675,-5.14456752
2016/5/20 11:00,5,20,11.5,19.90663329,19.99328342,0.613048628,-0.08665013,-7.074987978
2016/5/20 12:00,5,20,11.5,19.9045333,19.97803879,0.77798387,-0.073505491,-10.58402391
2016/5/20 13:00,5,20,13.9,19.9103944,19.9680555,0.931533536,-0.057661095,-16.15532173
2016/5/20 14:00,5,20,15.3,19.91946667,19.96216659,1.085000462,-0.042699922,-25.40989334
2016/5/20 15:00,5,20,14.4,19.92216105,19.95336669,1.223099831,-0.031205648,-39.19482266
2016/5/20 16:00,5,20,14.2,19.93143337,19.9520944,1.354592036,-0.02066103,-65.5626582
2016/5/20 17:00,5,20,14.3,20.68685553,20.2936389,10.59280592,0.393216635,26.938855
2016/5/20 18:00,5,20,13.8,20.87993336,20.43965554,8.900733271,0.440277824,20.21617437
2016/5/20 19:00,5,20,11.4,20.83933895,20.45327774,6.572215468,0.386061211,17.02376537
2016/5/20 20:00,5,20,10.2,20.76816102,20.44815562,4.581773394,0.320005398,14.31780034
2016/5/20 21:00,5,20,9.6,20.6816945,20.42413897,3.012896875,0.257555529,11.69804773
2016/5/20 22:00,5,20,8.5,20.58507226,20.38323895,1.917968412,0.201833318,9.502734385
2016/5/20 23:00,5,20,8.2,20.49471666,20.3435777,0.923567601,0.151138954,6.110718487
2016/5/21 0:00,5,21,8.9,20.38743909,20.28447219,0.050768721,0.102966906,0.493058628
2016/5/21 1:00,5,21,9.1,20.26691104,20.21690554,-0.803086971,0.0500055,-16.05997299
2016/5/21 2:00,5,21,7.9,20.12850009,20.13292777,-1.704951041,-0.004427687,385.0658177
2016/5/21 3:00,5,21,7.6,20.01052774,20.05540542,-2.102444051,-0.044877675,46.84832789
2016/5/21 4:00,5,21,7.5,19.89668882,19.97760557,-2.484111755,-0.080916742,30.69960187
2016/5/21 5:00,5,21,10.5,19.87892775,19.94023893,-1.366852123,-0.061311181,22.29368431
2016/5/21 6:00,5,21,12.5,19.96992785,19.96637218,0.69496587,0.003555667,195.4530464
2016/5/21 7:00,5,21,13.4,20.10927778,20.03647215,2.361896083,0.072805634,32.44111709
2016/5/21 8:00,5,21,14.9,19.98509436,20.02317766,0.982971653,-0.038083305,-25.81109082
2016/5/21 9:00,5,21,16.3,19.86678333,19.96551114,0.447904539,-0.098727818,-4.536761272
2016/5/21 10:00,5,21,17,19.85481664,19.94658328,0.538989733,-0.091766637,-5.873482453
2016/5/21 11:00,5,21,17.7,19.85380552,19.93427214,0.665767455,-0.080466626,-8.273833321
2016/5/21 12:00,5,21,17.7,19.8506888,19.92030547,0.81449736,-0.069616674,-11.69974542
2016/5/21 13:00,5,21,17.5,19.84905006,19.90611669,0.962029145,-0.057066625,-16.85799968
2016/5/21 14:00,5,21,17,19.85859441,19.90165553,1.120372272,-0.043061123,-26.01818524
2016/5/21 15:00,5,21,16.4,19.86943331,19.89609985,1.274362241,-0.026666546,-47.78880053
2016/5/21 16:00,5,21,17,19.88100009,19.89338338,1.450037844,-0.012383289,-117.0963389
2016/5/21 17:00,5,21,16.5,20.45412221,20.14848328,9.435874645,0.305638936,30.87261969
2016/5/21 18:00,5,21,15.5,21.01340563,20.47583332,11.61610621,0.537572308,21.6084535
